country,year,emissions,v2x_libdem,v2psnatpar_ord,v2x_regime,region
Guatemala,1966,1740,0.073,Unified party control,Electoral Autocracy,Americas
Guatemala,1967,1980,0.088,Unified party control,Electoral Autocracy,Americas
Guatemala,1968,2140,0.087,Unified party control,Electoral Autocracy,Americas
Guatemala,1969,2280,0.087,Unified party control,Electoral Autocracy,Americas
Guatemala,1970,2300,0.082,Unified party control,Electoral Autocracy,Americas
Guatemala,1971,2440,0.08,Unified party control,Electoral Autocracy,Americas
Guatemala,1972,2710,0.08,Unified party control,Electoral Autocracy,Americas
Guatemala,1973,2940,0.08,Unified party control,Electoral Autocracy,Americas
Guatemala,1974,3070,0.08,Unified party control,Electoral Autocracy,Americas
Guatemala,1975,3520,0.08,Unified party control,Electoral Autocracy,Americas
Guatemala,1976,3310,0.079,Unified party control,Electoral Autocracy,Americas
Guatemala,1977,3810,0.078,Unified party control,Electoral Autocracy,Americas
Guatemala,1978,4130,0.067,Unified party control,Electoral Autocracy,Americas
Guatemala,1979,4690,0.066,Unified party control,Electoral Autocracy,Americas
Guatemala,1980,4510,0.066,Unified party control,Electoral Autocracy,Americas
Guatemala,1981,3970,0.066,Unified party control,Electoral Autocracy,Americas
Guatemala,1982,3630,0.052,Unified party control,Electoral Autocracy,Americas
Guatemala,1983,3180,0.049,Divided party control,Closed Autocracy,Americas
Guatemala,1984,3420,0.054,Divided party control,Closed Autocracy,Americas
Guatemala,1985,3520,0.067,Divided party control,Electoral Autocracy,Americas
Guatemala,1986,3700,0.184,Unified party control,Electoral Autocracy,Americas
Guatemala,1987,3990,0.206,Unified party control,Electoral Autocracy,Americas
Guatemala,1988,4130,0.206,Unified party control,Electoral Autocracy,Americas
Guatemala,1989,4250,0.206,Unified party control,Electoral Autocracy,Americas
Guatemala,1990,5090,0.214,Divided party control,Electoral Autocracy,Americas
Guatemala,1991,5050,0.218,Divided party control,Electoral Autocracy,Americas
Guatemala,1992,6020,0.218,Divided party control,Electoral Autocracy,Americas
Guatemala,1993,5660,0.226,Divided party control,Electoral Autocracy,Americas
Guatemala,1994,6840,0.242,Divided party control,Electoral Autocracy,Americas
Guatemala,1995,7170,0.248,Divided party control,Electoral Autocracy,Americas
Guatemala,1996,6650,0.266,Unified party control,Electoral Autocracy,Americas
Guatemala,1997,7600,0.302,Unified party control,Electoral Democracy,Americas
Guatemala,1998,8750,0.303,Unified party control,Electoral Democracy,Americas
Guatemala,1999,8930,0.306,Unified party control,Electoral Democracy,Americas
Guatemala,2000,9920,0.377,Divided party control,Electoral Democracy,Americas
Guatemala,2001,10600,0.377,Divided party control,Electoral Democracy,Americas
Guatemala,2002,11100,0.38,Divided party control,Electoral Democracy,Americas
Guatemala,2003,10800,0.382,Divided party control,Electoral Democracy,Americas
Guatemala,2004,11600,0.401,Divided party control,Electoral Democracy,Americas
Guatemala,2005,12600,0.399,Divided party control,Electoral Democracy,Americas
Guatemala,2006,12600,0.4,Divided party control,Electoral Democracy,Americas
Guatemala,2007,12600,0.406,Divided party control,Electoral Democracy,Americas
Guatemala,2008,11400,0.411,Divided party control,Electoral Democracy,Americas
Guatemala,2009,11900,0.41,Divided party control,Electoral Democracy,Americas
Guatemala,2010,11700,0.413,Divided party control,Electoral Democracy,Americas
Guatemala,2011,11800,0.408,Divided party control,Electoral Democracy,Americas
Guatemala,2012,12000,0.399,Divided party control,Electoral Democracy,Americas
Guatemala,2013,13600,0.426,Divided party control,Electoral Democracy,Americas
Guatemala,2014,18300,0.427,Divided party control,Electoral Democracy,Americas
Guinea,1940,NA,0.033,Unified party control,Closed Autocracy,Africa
Guinea,1941,NA,0.033,Unified party control,Closed Autocracy,Africa
Guinea,1942,NA,0.033,Unified party control,Closed Autocracy,Africa
Guinea,1943,NA,0.033,Unified party control,Closed Autocracy,Africa
Guinea,1944,NA,0.033,Unified party control,Closed Autocracy,Africa
Guinea,1945,NA,0.034,Unified party control,Closed Autocracy,Africa
Guinea,1946,NA,0.036,Unified party control,Closed Autocracy,Africa
Guinea,1947,NA,0.049,Unified party control,Closed Autocracy,Africa
Guinea,1948,NA,0.05,Unified party control,Closed Autocracy,Africa
Guinea,1949,NA,0.05,Unified party control,Closed Autocracy,Africa
Guinea,1950,NA,0.05,Unified party control,Closed Autocracy,Africa
Guinea,1951,NA,0.05,Unified party control,Closed Autocracy,Africa
Guinea,1952,NA,0.043,Unified party control,Closed Autocracy,Africa
Guinea,1953,NA,0.048,Unified party control,Closed Autocracy,Africa
Guinea,1954,NA,0.047,Divided party control,Closed Autocracy,Africa
Guinea,1955,NA,0.048,Divided party control,Closed Autocracy,Africa
Guinea,1956,NA,0.048,Divided party control,Closed Autocracy,Africa
Guinea,1957,NA,0.062,Divided party control,Closed Autocracy,Africa
Guinea,1958,165,0.049,Unified party control,Electoral Autocracy,Africa
Guinea,1959,158,0.059,Unified party control,Electoral Autocracy,Africa
Guinea,1960,411,0.048,Unified party control,Electoral Autocracy,Africa
Guinea,1961,616,0.041,Unified party control,Electoral Autocracy,Africa
Guinea,1962,660,0.04,Unified party control,Closed Autocracy,Africa
Guinea,1963,697,0.04,Unified party control,Closed Autocracy,Africa
Guinea,1964,700,0.039,Unified party control,Closed Autocracy,Africa
Guinea,1965,697,0.038,Unified party control,Closed Autocracy,Africa
Guinea,1966,719,0.038,Unified party control,Closed Autocracy,Africa
Guinea,1967,726,0.038,Unified party control,Closed Autocracy,Africa
Guinea,1968,748,0.038,Unified party control,Closed Autocracy,Africa
Guinea,1969,748,0.037,Unified party control,Closed Autocracy,Africa
Guinea,1970,792,0.037,Unified party control,Closed Autocracy,Africa
Guinea,1971,814,0.037,Unified party control,Closed Autocracy,Africa
Guinea,1972,832,0.037,Unified party control,Closed Autocracy,Africa
Guinea,1973,803,0.037,Unified party control,Closed Autocracy,Africa
Guinea,1974,840,0.037,Unified party control,Closed Autocracy,Africa
Guinea,1975,843,0.037,Unified party control,Closed Autocracy,Africa
Guinea,1976,887,0.037,Unified party control,Closed Autocracy,Africa
Guinea,1977,902,0.037,Unified party control,Closed Autocracy,Africa
Guinea,1978,902,0.037,Unified party control,Closed Autocracy,Africa
Guinea,1979,946,0.037,Unified party control,Closed Autocracy,Africa
Guinea,1980,964,0.038,Unified party control,Closed Autocracy,Africa
Guinea,1981,990,0.038,Unified party control,Closed Autocracy,Africa
Guinea,1982,983,0.038,Unified party control,Closed Autocracy,Africa
Guinea,1983,953,0.039,Unified party control,Closed Autocracy,Africa
Guinea,1984,979,0.035,Unified party control,Closed Autocracy,Africa
Guinea,1985,994,0.044,Unified party control,Closed Autocracy,Africa
Guinea,1986,997,0.044,Unified party control,Closed Autocracy,Africa
Guinea,1987,994,0.042,Unified party control,Closed Autocracy,Africa
Guinea,1988,1030,0.042,Unified party control,Closed Autocracy,Africa
Guinea,1989,1050,0.043,Unified party control,Closed Autocracy,Africa
Guinea,1990,1000,0.05,Unified party control,Closed Autocracy,Africa
Guinea,1991,1030,0.078,Unified party control,Closed Autocracy,Africa
Guinea,1992,1060,0.082,Unified party control,Closed Autocracy,Africa
Guinea,1993,1090,0.083,Unified party control,Closed Autocracy,Africa
Guinea,1994,1250,0.106,Unified party control,Electoral Autocracy,Africa
Guinea,1995,1290,0.106,Unified party control,Electoral Autocracy,Africa
Guinea,1996,1360,0.109,Unified party control,Electoral Autocracy,Africa
Guinea,1997,1420,0.106,Unified party control,Electoral Autocracy,Africa
Guinea,1998,1500,0.107,Unified party control,Electoral Autocracy,Africa
Guinea,1999,1580,0.109,Unified party control,Electoral Autocracy,Africa
Guinea,2000,1640,0.108,Unified party control,Electoral Autocracy,Africa
Guinea,2001,1720,0.109,Unified party control,Electoral Autocracy,Africa
Guinea,2002,1800,0.108,Unified party control,Electoral Autocracy,Africa
Guinea,2003,1880,0.117,Unified party control,Electoral Autocracy,Africa
Guinea,2004,1940,0.116,Unified party control,Electoral Autocracy,Africa
Guinea,2005,1830,0.115,Unified party control,Electoral Autocracy,Africa
Guinea,2006,1890,0.117,Unified party control,Electoral Autocracy,Africa
Guinea,2007,1970,0.123,Unified party control,Electoral Autocracy,Africa
Guinea,2008,2190,0.111,Unified party control,Electoral Autocracy,Africa
Guinea,2009,2260,0.059,Divided party control,Closed Autocracy,Africa
Guinea,2010,2600,0.103,Divided party control,Electoral Autocracy,Africa
Guinea,2011,2780,0.138,Divided party control,Electoral Autocracy,Africa
Guinea,2012,2580,0.138,Divided party control,Electoral Autocracy,Africa
Guinea,2013,2300,0.136,Divided party control,Electoral Autocracy,Africa
Guinea,2014,2450,0.204,Divided party control,Electoral Autocracy,Africa
Guinea-Bissau,1940,NA,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1941,NA,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1942,NA,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1943,NA,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1944,NA,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1945,NA,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1946,NA,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1947,NA,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1948,NA,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1949,NA,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1950,7.33,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1951,3.67,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1952,11,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1953,7.33,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1954,7.33,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1955,11,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1956,11,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1957,11,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1958,11,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1959,14.7,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1960,18.3,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1961,29.3,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1962,40.3,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1963,47.7,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1964,58.7,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1965,66,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1966,66,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1967,47.7,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1968,62.3,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1969,58.7,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1970,69.7,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1971,73.3,0.011,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1972,66,0.023,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1973,110,0.024,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1974,103,0.056,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1975,114,0.061,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1976,95.3,0.061,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1977,103,0.062,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1978,103,0.062,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1979,110,0.062,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1980,147,0.061,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1981,143,0.049,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1982,143,0.049,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1983,143,0.049,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1984,161,0.049,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1985,172,0.049,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1986,183,0.05,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1987,194,0.05,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1988,216,0.05,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1989,231,0.05,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1990,172,0.053,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1991,176,0.054,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1992,180,0.062,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1993,183,0.087,Unified party control,Closed Autocracy,Africa
Guinea-Bissau,1994,183,0.145,Divided party control,Electoral Autocracy,Africa
Guinea-Bissau,1995,183,0.221,Divided party control,Electoral Autocracy,Africa
Guinea-Bissau,1996,183,0.221,Divided party control,Electoral Autocracy,Africa
Guinea-Bissau,1997,202,0.22,Divided party control,Electoral Autocracy,Africa
Guinea-Bissau,1998,172,0.22,Divided party control,Electoral Autocracy,Africa
Guinea-Bissau,1999,194,0.217,Divided party control,Electoral Autocracy,Africa
Guinea-Bissau,2000,147,0.241,Unified party control,Electoral Autocracy,Africa
Guinea-Bissau,2001,150,0.253,Unified party control,Electoral Autocracy,Africa
Guinea-Bissau,2002,154,0.267,Unified party control,Electoral Autocracy,Africa
Guinea-Bissau,2003,194,0.125,Unified party control,Electoral Autocracy,Africa
Guinea-Bissau,2004,202,0.233,Divided party control,Electoral Autocracy,Africa
Guinea-Bissau,2005,213,0.284,Divided party control,Electoral Autocracy,Africa
Guinea-Bissau,2006,216,0.284,Divided party control,Electoral Autocracy,Africa
Guinea-Bissau,2007,231,0.283,Divided party control,Electoral Autocracy,Africa
Guinea-Bissau,2008,227,0.249,Divided party control,Electoral Autocracy,Africa
Guinea-Bissau,2009,235,0.29,Divided party control,Electoral Autocracy,Africa
Guinea-Bissau,2010,238,0.291,Divided party control,Electoral Autocracy,Africa
Guinea-Bissau,2011,246,0.285,Divided party control,Electoral Autocracy,Africa
Guinea-Bissau,2012,253,0.188,Divided party control,Electoral Autocracy,Africa
Guinea-Bissau,2013,257,0.212,Divided party control,Closed Autocracy,Africa
Guinea-Bissau,2014,271,0.296,Divided party control,Electoral Autocracy,Africa
Guyana,1940,NA,0.183,Divided party control,Closed Autocracy,Americas
Guyana,1941,NA,0.183,Divided party control,Closed Autocracy,Americas
Guyana,1942,NA,0.183,Divided party control,Closed Autocracy,Americas
Guyana,1943,NA,0.183,Divided party control,Closed Autocracy,Americas
Guyana,1944,NA,0.183,Divided party control,Closed Autocracy,Americas
Guyana,1945,NA,0.187,Divided party control,Closed Autocracy,Americas
Guyana,1946,NA,0.187,Divided party control,Closed Autocracy,Americas
Guyana,1947,NA,0.187,Divided party control,Closed Autocracy,Americas
Guyana,1948,NA,0.188,Divided party control,Closed Autocracy,Americas
Guyana,1949,NA,0.188,Divided party control,Closed Autocracy,Americas
Guyana,1950,260,0.192,Divided party control,Closed Autocracy,Americas
Guyana,1951,286,0.192,Divided party control,Closed Autocracy,Americas
Guyana,1952,337,0.206,Divided party control,Closed Autocracy,Americas
Guyana,1953,451,0.157,Divided party control,Closed Autocracy,Americas
Guyana,1954,473,0.16,Unified party control,Closed Autocracy,Americas
Guyana,1955,517,0.159,Unified party control,Closed Autocracy,Americas
Guyana,1956,550,0.159,Unified party control,Closed Autocracy,Americas
Guyana,1957,535,0.181,Unified party control,Closed Autocracy,Americas
Guyana,1958,458,0.222,Unified party control,Closed Autocracy,Americas
Guyana,1959,554,0.222,Unified party control,Closed Autocracy,Americas
Guyana,1960,660,0.22,Unified party control,Closed Autocracy,Americas
Guyana,1961,737,0.218,Unified party control,Closed Autocracy,Americas
Guyana,1962,678,0.215,Unified party control,Closed Autocracy,Americas
Guyana,1963,616,0.215,Unified party control,Closed Autocracy,Americas
Guyana,1964,649,0.216,Unified party control,Closed Autocracy,Americas
Guyana,1965,1080,0.21,Unified party control,Closed Autocracy,Americas
Guyana,1966,1180,0.209,Unified party control,Electoral Autocracy,Americas
Guyana,1967,1320,0.265,Unified party control,Electoral Autocracy,Americas
Guyana,1968,1330,0.264,Unified party control,Electoral Autocracy,Americas
Guyana,1969,1370,0.224,Unified party control,Electoral Autocracy,Americas
Guyana,1970,1580,0.218,Unified party control,Electoral Autocracy,Americas
Guyana,1971,1500,0.217,Unified party control,Electoral Autocracy,Americas
Guyana,1972,1560,0.214,Unified party control,Electoral Autocracy,Americas
Guyana,1973,1800,0.209,Unified party control,Electoral Autocracy,Americas
Guyana,1974,1550,0.204,Unified party control,Electoral Autocracy,Americas
Guyana,1975,1830,0.204,Unified party control,Electoral Autocracy,Americas
Guyana,1976,1750,0.203,Unified party control,Electoral Autocracy,Americas
Guyana,1977,1900,0.199,Unified party control,Electoral Autocracy,Americas
Guyana,1978,2060,0.198,Unified party control,Electoral Autocracy,Americas
Guyana,1979,1520,0.198,Unified party control,Electoral Autocracy,Americas
Guyana,1980,1790,0.185,Unified party control,Electoral Autocracy,Americas
Guyana,1981,1800,0.179,Unified party control,Electoral Autocracy,Americas
Guyana,1982,1400,0.179,Unified party control,Electoral Autocracy,Americas
Guyana,1983,1250,0.179,Unified party control,Electoral Autocracy,Americas
Guyana,1984,1400,0.181,Unified party control,Electoral Autocracy,Americas
Guyana,1985,1420,0.18,Unified party control,Electoral Autocracy,Americas
Guyana,1986,1050,0.205,Unified party control,Electoral Autocracy,Americas
Guyana,1987,1310,0.209,Unified party control,Electoral Autocracy,Americas
Guyana,1988,1400,0.212,Unified party control,Electoral Autocracy,Americas
Guyana,1989,1180,0.213,Unified party control,Electoral Autocracy,Americas
Guyana,1990,1130,0.222,Unified party control,Electoral Autocracy,Americas
Guyana,1991,1110,0.219,Unified party control,Electoral Autocracy,Americas
Guyana,1992,1050,0.24,Divided party control,Electoral Autocracy,Americas
Guyana,1993,1050,0.313,Divided party control,Electoral Autocracy,Americas
Guyana,1994,1390,0.315,Divided party control,Electoral Autocracy,Americas
Guyana,1995,1460,0.315,Divided party control,Electoral Autocracy,Americas
Guyana,1996,1520,0.315,Divided party control,Electoral Autocracy,Americas
Guyana,1997,1590,0.319,Divided party control,Electoral Autocracy,Americas
Guyana,1998,1660,0.357,Divided party control,Electoral Democracy,Americas
Guyana,1999,1680,0.355,Divided party control,Electoral Democracy,Americas
Guyana,2000,1610,0.35,Divided party control,Electoral Democracy,Americas
Guyana,2001,1600,0.371,Divided party control,Electoral Democracy,Americas
Guyana,2002,1580,0.375,Divided party control,Electoral Democracy,Americas
Guyana,2003,1570,0.388,Divided party control,Electoral Democracy,Americas
Guyana,2004,1630,0.387,Divided party control,Electoral Democracy,Americas
